metro_nonmetro,county_name,state_abbr,geoId,value
Metropolitan,"Capitol Planning Region",CT,us-ct-110,0.30000013294725
Metropolitan,"Greater Bridgeport Planning Regio",CT,us-ct-120,0.22900035092587
Metropolitan,"Lower Connecticut River Valley Pl",CT,us-ct-130,0.28300160547404
Metropolitan,"Naugatuck Valley Planning Region",CT,us-ct-140,0.2360001916778
Metropolitan,"South Central Connecticut Plannin",CT,us-ct-170,0.31200051950301
Metropolitan,"Southeastern Connecticut Planning",CT,us-ct-180,0.31400017376751
Metropolitan,"Western Connecticut Planning Regi",CT,us-ct-190,0.23300003993635
Metropolitan,"Anchorage Municipality",AK,us-ak-020,0.31800120381081
Metropolitan,"Fairbanks North Star Borough",AK,us-ak-090,0.31900083879498
Metropolitan,"Matanuska-Susitna Borough",AK,us-ak-170,0.33700376598143
Metropolitan,"Autauga County",AL,us-al-001,0.3430024935435
Metropolitan,"Baldwin County",AL,us-al-003,0.30200029702311
Metropolitan,"Bibb County",AL,us-al-007,0.32601341498979
Metropolitan,"Blount County",AL,us-al-009,0.32200227125966
Metropolitan,"Calhoun County",AL,us-al-015,0.37400089395207
Metropolitan,"Chilton County",AL,us-al-021,0.39900770487976
Metropolitan,"Colbert County",AL,us-al-033,0.31500668151448
Metropolitan,"Elmore County",AL,us-al-051,0.34000319062536
Metropolitan,"Etowah County",AL,us-al-055,0.36000203733415
Metropolitan,"Geneva County",AL,us-al-061,0.34600741897696
Metropolitan,"Greene County",AL,us-al-063,0.26800711743772
Metropolitan,"Hale County",AL,us-al-065,0.32301094890511
Metropolitan,"Henry County",AL,us-al-067,0.30201240623197
Metropolitan,"Houston County",AL,us-al-069,0.36500085845331
Metropolitan,"Jefferson County",AL,us-al-073,0.35000020240539
Metropolitan,"Lauderdale County",AL,us-al-077,0.31600129086044
Metropolitan,"Lawrence County",AL,us-al-079,0.24300442980909
Metropolitan,"Lee County",AL,us-al-081,0.31800194213036
Metropolitan,"Limestone County",AL,us-al-083,0.29600325796423
Metropolitan,"Lowndes County",AL,us-al-085,0.27901501826546
Metropolitan,"Macon County",AL,us-al-087,0.27901839619291
Metropolitan,"Madison County",AL,us-al-089,0.34000025678226
Metropolitan,"Mobile County",AL,us-al-097,0.37700076406167
Metropolitan,"Montgomery County",AL,us-al-101,0.38300043118369
Metropolitan,"Morgan County",AL,us-al-103,0.33600025677787
Metropolitan,"Pickens County",AL,us-al-107,0.33301739895742
Metropolitan,"Russell County",AL,us-al-113,0.29700189841182
Metropolitan,"Shelby County",AL,us-al-117,0.31200130113964
Metropolitan,"St. Clair County",AL,us-al-115,0.36300260341336
Metropolitan,"Tuscaloosa County",AL,us-al-125,0.37900059729882
Metropolitan,"Walker County",AL,us-al-127,0.34200431255776
Metropolitan,"Benton County",AR,us-ar-007,0.31900127144737
Metropolitan,"Craighead County",AR,us-ar-031,0.38500012228826
Metropolitan,"Crawford County",AR,us-ar-033,0.39200175400132
Metropolitan,"Crittenden County",AR,us-ar-035,0.35100333945065
Metropolitan,"Faulkner County",AR,us-ar-045,0.35000311500602
Metropolitan,"Garland County",AR,us-ar-051,0.32100250562487
Metropolitan,"Grant County",AR,us-ar-053,0.30301921973609
Metropolitan,"Little River County",AR,us-ar-081,0.27800022244467
Metropolitan,"Lonoke County",AR,us-ar-085,0.33600538599641
Metropolitan,"Madison County",AR,us-ar-087,0.29200698345225
Metropolitan,"Miller County",AR,us-ar-091,0.30500729371472
Metropolitan,"Perry County",AR,us-ar-105,0.27402564102564
Metropolitan,"Poinsett County",AR,us-ar-111,0.32900939109361
Metropolitan,"Pulaski County",AR,us-ar-119,0.36500048650045
Metropolitan,"Saline County",AR,us-ar-125,0.32300006180597
Metropolitan,"Sebastian County",AR,us-ar-131,0.3350004714362
Metropolitan,"Washington County",AR,us-ar-143,0.32800164668999
Metropolitan,"Cochise County",AZ,us-az-003,0.31000290842613
Metropolitan,"Coconino County",AZ,us-az-005,0.23800003703978
Metropolitan,"Maricopa County",AZ,us-az-013,0.28700003737903
Metropolitan,"Mohave County",AZ,us-az-015,0.31400009763347
Metropolitan,"Pima County",AZ,us-az-019,0.28800007273565
Metropolitan,"Pinal County",AZ,us-az-021,0.37000016234557
Metropolitan,"Yavapai County",AZ,us-az-025,0.2560011640032
Metropolitan,"Yuma County",AZ,us-az-027,0.38300038639876
Metropolitan,"Alameda County",CA,us-ca-001,0.23500009464857
Metropolitan,"Butte County",CA,us-ca-007,0.31500031748047
Metropolitan,"Contra Costa County",CA,us-ca-013,0.25300024740312
Metropolitan,"El Dorado County",CA,us-ca-017,0.25100012571875
Metropolitan,"Fresno County",CA,us-ca-019,0.37900039258994
Metropolitan,"Imperial County",CA,us-ca-025,0.34500060736122
Metropolitan,"Kern County",CA,us-ca-029,0.34200030283469
Metropolitan,"Kings County",CA,us-ca-031,0.32900152898114
Metropolitan,"Los Angeles County",CA,us-ca-037,0.24400000801771
Metropolitan,"Madera County",CA,us-ca-039,0.32100270766006
Metropolitan,"Marin County",CA,us-ca-041,0.17400008959994
Metropolitan,"Merced County",CA,us-ca-047,0.36200103000131
Metropolitan,"Monterey County",CA,us-ca-053,0.29600071660071
Metropolitan,"Napa County",CA,us-ca-055,0.25400218144243
Metropolitan,"Orange County",CA,us-ca-059,0.22900006647942
Metropolitan,"Placer County",CA,us-ca-061,0.2350005732719
Metropolitan,"Riverside County",CA,us-ca-065,0.32600003061374
Metropolitan,"Sacramento County",CA,us-ca-067,0.3
Metropolitan,"San Benito County",CA,us-ca-069,0.26000485721803
Metropolitan,"San Bernardino County",CA,us-ca-071,0.3320000530751
Metropolitan,"San Diego County",CA,us-ca-073,0.23000005600063
Metropolitan,"San Francisco County",CA,us-ca-075,0.14600001165837
Metropolitan,"San Joaquin County",CA,us-ca-077,0.3400002452423
Metropolitan,"San Luis Obispo County",CA,us-ca-079,0.24400085767206
Metropolitan,"San Mateo County",CA,us-ca-081,0.20900013814353
Metropolitan,"Santa Barbara County",CA,us-ca-083,0.24300068056673
Metropolitan,"Santa Clara County",CA,us-ca-085,0.21700013961092
Metropolitan,"Santa Cruz County",CA,us-ca-087,0.21200017747366
Metropolitan,"Shasta County",CA,us-ca-089,0.23800157812059
Metropolitan,"Solano County",CA,us-ca-095,0.31700044464727
Metropolitan,"Sonoma County",CA,us-ca-097,0.25400008959653
Metropolitan,"Stanislaus County",CA,us-ca-099,0.3530003923087
Metropolitan,"Sutter County",CA,us-ca-101,0.26500091319069
Metropolitan,"Tulare County",CA,us-ca-107,0.36300095383029
Metropolitan,"Ventura County",CA,us-ca-111,0.23700007291842
Metropolitan,"Yolo County",CA,us-ca-113,0.26400059255236
Metropolitan,"Yuba County",CA,us-ca-115,0.27300251339374
Metropolitan,"Adams County",CO,us-co-001,0.31400017939748
Metropolitan,"Arapahoe County",CO,us-co-005,0.24500047390784
Metropolitan,"Boulder County",CO,us-co-013,0.15200036191405
Metropolitan,"Broomfield County",CO,us-co-014,0.24900327233872
Metropolitan,"Clear Creek County",CO,us-co-019,0.22602001539646
Metropolitan,"Denver County",CO,us-co-031,0.19600020906652
Metropolitan,"Douglas County",CO,us-co-035,0.21900036904737
Metropolitan,"El Paso County",CO,us-co-041,0.25400003238965
Metropolitan,"Elbert County",CO,us-co-039,0.24000090551003
Metropolitan,"Gilpin County",CO,us-co-047,0.21900728776837
Metropolitan,"Jefferson County",CO,us-co-059,0.22700003479834
Metropolitan,"Larimer County",CO,us-co-069,0.2140001520366
Metropolitan,"Mesa County",CO,us-co-077,0.28800078059569
Metropolitan,"Park County",CO,us-co-093,0.21801152737752
Metropolitan,"Pueblo County",CO,us-co-101,0.3300010834907
Metropolitan,"Teller County",CO,us-co-119,0.23500764790053
Metropolitan,"Weld County",CO,us-co-123,0.30400077138174
Metropolitan,"District Of Columbia",DC,us-dc-001,0.23500017815518
Metropolitan,"Kent County",DE,us-de-001,0.40700170116246
Metropolitan,"New Castle County",DE,us-de-003,0.33000061343978
Metropolitan,"Alachua County",FL,us-fl-001,0.29300122319396
Metropolitan,"Baker County",FL,us-fl-003,0.32500965250965
Metropolitan,"Bay County",FL,us-fl-005,0.32100158906613
Metropolitan,"Brevard County",FL,us-fl-009,0.29000056204927
Metropolitan,"Broward County",FL,us-fl-011,0.26300009877844
Metropolitan,"Charlotte County",FL,us-fl-015,0.28300112468403
Metropolitan,"Citrus County",FL,us-fl-017,0.29800167421494
Metropolitan,"Clay County",FL,us-fl-019,0.32600043534547
Metropolitan,"Collier County",FL,us-fl-021,0.20600009015913
Metropolitan,"Duval County",FL,us-fl-031,0.32300019422146
Metropolitan,"Escambia County",FL,us-fl-033,0.3120008062078
Metropolitan,"Flagler County",FL,us-fl-035,0.29600177411456
Metropolitan,"Gadsden County",FL,us-fl-039,0.4140108075653
Metropolitan,"Gilchrist County",FL,us-fl-041,0.326002260488
Metropolitan,"Hernando County",FL,us-fl-053,0.32600164063099
Metropolitan,"Highlands County",FL,us-fl-055,0.31000068194217
Metropolitan,"Hillsborough County",FL,us-fl-057,0.28800018184532
Metropolitan,"Indian River County",FL,us-fl-061,0.25
Metropolitan,"Jefferson County",FL,us-fl-065,0.29201463453432
Metropolitan,"Lake County",FL,us-fl-069,0.31700010994268
Metropolitan,"Lee County",FL,us-fl-071,0.24900011687618
Metropolitan,"Leon County",FL,us-fl-073,0.29100114490384
Metropolitan,"Levy County",FL,us-fl-075,0.35800239364596
Metropolitan,"Manatee County",FL,us-fl-081,0.27900070585863
Metropolitan,"Marion County",FL,us-fl-083,0.36300014429084
Metropolitan,"Martin County",FL,us-fl-085,0.19800083082355
Metropolitan,"Miami-Dade County",FL,us-fl-086,0.23200010708773
Metropolitan,"Nassau County",FL,us-fl-089,0.32100386100386
Metropolitan,"Okaloosa County",FL,us-fl-091,0.27300140934053
Metropolitan,"Orange County",FL,us-fl-095,0.30700013688568
Metropolitan,"Osceola County",FL,us-fl-097,0.3510009299442
Metropolitan,"Palm Beach County",FL,us-fl-099,0.23700008400219
Metropolitan,"Pasco County",FL,us-fl-101,0.29300003257409
Metropolitan,"Pinellas County",FL,us-fl-103,0.2850002433749
Metropolitan,"Polk County",FL,us-fl-105,0.36300019581411
Metropolitan,"Santa Rosa County",FL,us-fl-113,0.30100132433218
Metropolitan,"Sarasota County",FL,us-fl-115,0.23900001258796
Metropolitan,"Seminole County",FL,us-fl-117,0.26400064914507
Metropolitan,"St. Johns County",FL,us-fl-109,0.25400001634494
Metropolitan,"St. Lucie County",FL,us-fl-111,0.29200049215121
Metropolitan,"Sumter County",FL,us-fl-119,0.26900188916877
Metropolitan,"Volusia County",FL,us-fl-127,0.30400015207294
Metropolitan,"Wakulla County",FL,us-fl-129,0.37200609410431
Metropolitan,"Walton County",FL,us-fl-131,0.30400179519785
Metropolitan,"Washington County",FL,us-fl-133,0.37600962020243
Metropolitan,"Barrow County",GA,us-ga-013,0.32600372241425
Metropolitan,"Bartow County",GA,us-ga-015,0.32500319674513
Metropolitan,"Bibb County",GA,us-ga-021,0.39100290341764
Metropolitan,"Brantley County",GA,us-ga-025,0.36700806275877
Metropolitan,"Brooks County",GA,us-ga-027,0.29601336834567
Metropolitan,"Bryan County",GA,us-ga-029,0.32300679403054
Metropolitan,"Burke County",GA,us-ga-033,0.29001506948708
Metropolitan,"Butts County",GA,us-ga-035,0.27300129801452
Metropolitan,"Carroll County",GA,us-ga-045,0.30400172907548
Metropolitan,"Catoosa County",GA,us-ga-047,0.34400532521871
Metropolitan,"Chatham County",GA,us-ga-051,0.29800018074545
Metropolitan,"Chattahoochee County",GA,us-ga-053,0.28801546391753
Metropolitan,"Cherokee County",GA,us-ga-057,0.30700113824599
Metropolitan,"Clarke County",GA,us-ga-059,0.27500076316459
Metropolitan,"Clayton County",GA,us-ga-063,0.41000056770336
Metropolitan,"Cobb County",GA,us-ga-067,0.27100008403635
Metropolitan,"Columbia County",GA,us-ga-073,0.31200238655574
Metropolitan,"Coweta County",GA,us-ga-077,0.34700061525841
Metropolitan,"Crawford County",GA,us-ga-079,0.29400815643626
Metropolitan,"Dade County",GA,us-ga-083,0.29500918310309
Metropolitan,"Dawson County",GA,us-ga-085,0.28400356376301
Metropolitan,"Dekalb County",GA,us-ga-089,0.27900002785535
Metropolitan,"Dougherty County",GA,us-ga-095,0.36000367597915
Metropolitan,"Douglas County",GA,us-ga-097,0.3300004647488
Metropolitan,"Echols County",GA,us-ga-101,0.34001512859304
Metropolitan,"Effingham County",GA,us-ga-103,0.35500029350187
Metropolitan,"Fayette County",GA,us-ga-113,0.26300189353187
Metropolitan,"Floyd County",GA,us-ga-115,0.32500270241055
Metropolitan,"Forsyth County",GA,us-ga-117,0.27200071037142
Metropolitan,"Fulton County",GA,us-ga-121,0.26000009670572
Metropolitan,"Glynn County",GA,us-ga-127,0.28900190242222
Metropolitan,"Gwinnett County",GA,us-ga-135,0.31900015062681
Metropolitan,"Hall County",GA,us-ga-139,0.29400089372161
Metropolitan,"Haralson County",GA,us-ga-143,0.3080125487536
Metropolitan,"Harris County",GA,us-ga-145,0.27900878784644
Metropolitan,"Heard County",GA,us-ga-149,0.29801793821282
Metropolitan,"Henry County",GA,us-ga-151,0.38800099752246
Metropolitan,"Houston County",GA,us-ga-153,0.35800174055988
Metropolitan,"Jasper County",GA,us-ga-159,0.30401045495385
Metropolitan,"Jones County",GA,us-ga-169,0.33600882636878
Metropolitan,"Lanier County",GA,us-ga-173,0.30801600619595
Metropolitan,"Lee County",GA,us-ga-177,0.325
Metropolitan,"Liberty County",GA,us-ga-179,0.30200145484776
Metropolitan,"Lincoln County",GA,us-ga-181,0.28501366779225
Metropolitan,"Long County",GA,us-ga-183,0.29001021599533
Metropolitan,"Lowndes County",GA,us-ga-185,0.35500381176797
Metropolitan,"Lumpkin County",GA,us-ga-187,0.2620074906367
Metropolitan,"Madison County",GA,us-ga-195,0.34801415487094
Metropolitan,"Marion County",GA,us-ga-197,0.28802074330164
Metropolitan,"Mcduffie County",GA,us-ga-189,0.30401852779169
Metropolitan,"Mcintosh County",GA,us-ga-191,0.31201721242653
Metropolitan,"Meriwether County",GA,us-ga-199,0.3430011752335
Metropolitan,"Monroe County",GA,us-ga-207,0.29000084810449
Metropolitan,"Morgan County",GA,us-ga-211,0.28500553301365
Metropolitan,"Murray County",GA,us-ga-213,0.38100617365033
Metropolitan,"Muscogee County",GA,us-ga-215,0.36900134732373
Metropolitan,"Newton County",GA,us-ga-217,0.35900133078748
Metropolitan,"Oconee County",GA,us-ga-219,0.26700037778617
Metropolitan,"Oglethorpe County",GA,us-ga-221,0.32900871007881
Metropolitan,"Paulding County",GA,us-ga-223,0.35700188323917
Metropolitan,"Peach County",GA,us-ga-225,0.31300256231074
Metropolitan,"Pickens County",GA,us-ga-227,0.32700806367159
Metropolitan,"Pike County",GA,us-ga-231,0.32601167442776
Metropolitan,"Richmond County",GA,us-ga-245,0.35200015785527
Metropolitan,"Rockdale County",GA,us-ga-247,0.37500352838231
Metropolitan,"Spalding County",GA,us-ga-255,0.32800076745971
Metropolitan,"Stewart County",GA,us-ga-259,0.30707476166583
Metropolitan,"Talbot County",GA,us-ga-263,0.30806211444374
Metropolitan,"Terrell County",GA,us-ga-273,0.31001215436038
Metropolitan,"Twiggs County",GA,us-ga-289,0.29600065563022
Metropolitan,"Walker County",GA,us-ga-295,0.34600381479542
Metropolitan,"Walton County",GA,us-ga-297,0.33600323624595
Metropolitan,"Whitfield County",GA,us-ga-313,0.32100228213565
Metropolitan,"Worth County",GA,us-ga-321,0.27201192636764
Metropolitan,"Honolulu County",HI,us-hi-003,0.25400014581966
Metropolitan,"Kalawao County",HI,us-hi-005,0.23066666666667
Metropolitan,"Maui County",HI,us-hi-009,0.24700022782085
Metropolitan,"Benton County",IA,us-ia-011,0.359
Metropolitan,"Black Hawk County",IA,us-ia-013,0.37700077939125
Metropolitan,"Boone County",IA,us-ia-015,0.38900518486214
Metropolitan,"Bremer County",IA,us-ia-017,0.34701773240193
Metropolitan,"Dallas County",IA,us-ia-049,0.29700059008902
Metropolitan,"Dubuque County",IA,us-ia-061,0.32800308424869
Metropolitan,"Grundy County",IA,us-ia-075,0.34001956947162
Metropolitan,"Guthrie County",IA,us-ia-077,0.35804178814383
Metropolitan,"Harrison County",IA,us-ia-085,0.3120229529101
Metropolitan,"Jasper County",IA,us-ia-099,0.33300343785811
Metropolitan,"Johnson County",IA,us-ia-103,0.27500063493139
Metropolitan,"Jones County",IA,us-ia-105,0.38101974291162
Metropolitan,"Linn County",IA,us-ia-113,0.35100075933665
Metropolitan,"Madison County",IA,us-ia-121,0.37001535601713
Metropolitan,"Mills County",IA,us-ia-129,0.3180176091495
Metropolitan,"Polk County",IA,us-ia-153,0.36100094225333
Metropolitan,"Pottawattamie County",IA,us-ia-155,0.39100191816779
Metropolitan,"Scott County",IA,us-ia-163,0.36900258549047
Metropolitan,"Story County",IA,us-ia-169,0.28200238379023
Metropolitan,"Warren County",IA,us-ia-181,0.38500235655992
Metropolitan,"Washington County",IA,us-ia-183,0.31000544761213
Metropolitan,"Woodbury County",IA,us-ia-193,0.37800002644069
Metropolitan,"Ada County",ID,us-id-001,0.2720002112793
Metropolitan,"Bannock County",ID,us-id-005,0.33400294650256
Metropolitan,"Boise County",ID,us-id-015,0.26403397027601
Metropolitan,"Bonneville County",ID,us-id-019,0.32400330556362
Metropolitan,"Butte County",ID,us-id-023,0.26710334788937
Metropolitan,"Canyon County",ID,us-id-027,0.35000136789175
Metropolitan,"Franklin County",ID,us-id-041,0.30202728670254
Metropolitan,"Gem County",ID,us-id-045,0.30500407089622
Metropolitan,"Jefferson County",ID,us-id-051,0.33400331259233
Metropolitan,"Jerome County",ID,us-id-053,0.30700729082282
Metropolitan,"Kootenai County",ID,us-id-055,0.3060013961705
Metropolitan,"Nez Perce County",ID,us-id-069,0.36100762709289
Metropolitan,"Owyhee County",ID,us-id-073,0.27300482056776
Metropolitan,"Twin Falls County",ID,us-id-083,0.32300341096213
Metropolitan,"Alexander County",IL,us-il-003,0.31307134894091
Metropolitan,"Bond County",IL,us-il-005,0.3040056329213
Metropolitan,"Boone County",IL,us-il-007,0.24500089201519
Metropolitan,"Calhoun County",IL,us-il-013,0.30402843601896
Metropolitan,"Champaign County",IL,us-il-019,0.2810008365357
Metropolitan,"Clinton County",IL,us-il-027,0.30900081407284
Metropolitan,"Cook County",IL,us-il-031,0.27800006344441
Metropolitan,"Dekalb County",IL,us-il-037,0.29900277605584
Metropolitan,"Dupage County",IL,us-il-043,0.25900023925947
Metropolitan,"Ford County",IL,us-il-053,0.28702282367199
Metropolitan,"Grundy County",IL,us-il-063,0.27900562281546
Metropolitan,"Henry County",IL,us-il-073,0.29500067558438
Metropolitan,"Jersey County",IL,us-il-083,0.32001589047794
Metropolitan,"Kane County",IL,us-il-089,0.33500049975538
Metropolitan,"Kankakee County",IL,us-il-091,0.33300371455013
Metropolitan,"Kendall County",IL,us-il-093,0.33100330938736
Metropolitan,"Lake County",IL,us-il-097,0.29900053675231
Metropolitan,"Macon County",IL,us-il-115,0.30700344736144
Metropolitan,"Macoupin County",IL,us-il-117,0.28800011698643
Metropolitan,"Madison County",IL,us-il-119,0.35300086010321
Metropolitan,"Marshall County",IL,us-il-123,0.2970004411116
Metropolitan,"Massac County",IL,us-il-127,0.28100226500566
Metropolitan,"Mchenry County",IL,us-il-111,0.30200043284716
Metropolitan,"Mclean County",IL,us-il-113,0.29600113510062
Metropolitan,"Menard County",IL,us-il-129,0.2980174291939
Metropolitan,"Mercer County",IL,us-il-131,0.3130067001675
Metropolitan,"Monroe County",IL,us-il-133,0.29901060070671
Metropolitan,"Peoria County",IL,us-il-143,0.33200116262171
Metropolitan,"Piatt County",IL,us-il-147,0.28701329163409
Metropolitan,"Rock Island County",IL,us-il-161,0.30300213493548
Metropolitan,"Sangamon County",IL,us-il-167,0.33400160221595
Metropolitan,"St. Clair County",IL,us-il-163,0.36700110177295
Metropolitan,"Stark County",IL,us-il-175,0.29402160261241
Metropolitan,"Tazewell County",IL,us-il-179,0.30500258544647
Metropolitan,"Will County",IL,us-il-197,0.34000019255394
Metropolitan,"Winnebago County",IL,us-il-201,0.34800109135817
Metropolitan,"Woodford County",IL,us-il-203,0.28700788794171
Metropolitan,"Allen County",IN,us-in-003,0.38700027358246
Metropolitan,"Bartholomew County",IN,us-in-005,0.35100071248138
Metropolitan,"Benton County",IN,us-in-007,0.29700403601366
Metropolitan,"Boone County",IN,us-in-011,0.29200406327093
Metropolitan,"Brown County",IN,us-in-013,0.25201284461153
Metropolitan,"Carroll County",IN,us-in-015,0.34400585726109
Metropolitan,"Clark County",IN,us-in-019,0.39600309222348
Metropolitan,"Clay County",IN,us-in-021,0.34100070543183
Metropolitan,"Dearborn County",IN,us-in-029,0.29400071541724
Metropolitan,"Delaware County",IN,us-in-035,0.34100023261224
Metropolitan,"Elkhart County",IN,us-in-039,0.37900054408088
Metropolitan,"Floyd County",IN,us-in-043,0.2910043039259
Metropolitan,"Franklin County",IN,us-in-047,0.30400114318377
Metropolitan,"Hamilton County",IN,us-in-057,0.26900024745436
Metropolitan,"Hancock County",IN,us-in-059,0.35200366135563
Metropolitan,"Harrison County",IN,us-in-061,0.37800052583147
Metropolitan,"Hendricks County",IN,us-in-063,0.31400042474351
Metropolitan,"Howard County",IN,us-in-067,0.3380017812838
Metropolitan,"Jasper County",IN,us-in-073,0.32200167071085
Metropolitan,"Johnson County",IN,us-in-081,0.35800280132456
Metropolitan,"Lake County",IN,us-in-089,0.38800062088364
Metropolitan,"Laporte County",IN,us-in-091,0.34600137182185
Metropolitan,"Madison County",IN,us-in-095,0.37300185323923
Metropolitan,"Marion County",IN,us-in-097,0.35300026607059
Metropolitan,"Monroe County",IN,us-in-105,0.2820013847219
Metropolitan,"Morgan County",IN,us-in-109,0.3620036652413
Metropolitan,"Newton County",IN,us-in-111,0.32501631093299
Metropolitan,"Ohio County",IN,us-in-115,0.2520204168439
Metropolitan,"Owen County",IN,us-in-119,0.32601128601129
Metropolitan,"Porter County",IN,us-in-127,0.36200023869197
Metropolitan,"Posey County",IN,us-in-129,0.31700786581237
Metropolitan,"Shelby County",IN,us-in-145,0.36600770892951
Metropolitan,"St. Joseph County",IN,us-in-141,0.35900128514779
Metropolitan,"Sullivan County",IN,us-in-153,0.31401602525191
Metropolitan,"Tippecanoe County",IN,us-in-157,0.26700035340021
Metropolitan,"Tipton County",IN,us-in-159,0.26401888860781
Metropolitan,"Vanderburgh County",IN,us-in-163,0.35300075763706
Metropolitan,"Vermillion County",IN,us-in-165,0.30300713557594
Metropolitan,"Vigo County",IN,us-in-167,0.35800169770809
Metropolitan,"Warren County",IN,us-in-171,0.26303742653882
Metropolitan,"Warrick County",IN,us-in-173,0.3220000403967
Metropolitan,"Washington County",IN,us-in-175,0.3240091928146
Metropolitan,"Wells County",IN,us-in-179,0.34300627304506
Metropolitan,"Whitley County",IN,us-in-183,0.29101093522979
Metropolitan,"Butler County",KS,us-ks-015,0.3810004800384
Metropolitan,"Cherokee County",KS,us-ks-021,0.36001534919417
Metropolitan,"Doniphan County",KS,us-ks-043,0.2770158387329
Metropolitan,"Douglas County",KS,us-ks-045,0.29300003242227
Metropolitan,"Geary County",KS,us-ks-061,0.31901048436011
Metropolitan,"Harvey County",KS,us-ks-079,0.31300750665913
Metropolitan,"Jackson County",KS,us-ks-085,0.35701050030883
Metropolitan,"Jefferson County",KS,us-ks-087,0.32500356277612
Metropolitan,"Johnson County",KS,us-ks-091,0.29300027816892
Metropolitan,"Leavenworth County",KS,us-ks-103,0.36500265790364
Metropolitan,"Linn County",KS,us-ks-107,0.33103125834892
Metropolitan,"Miami County",KS,us-ks-121,0.35000380343831
Metropolitan,"Osage County",KS,us-ks-139,0.41001184834123
Metropolitan,"Pottawatomie County",KS,us-ks-149,0.34801895630132
Metropolitan,"Riley County",KS,us-ks-161,0.23800088800089
Metropolitan,"Sedgwick County",KS,us-ks-173,0.36800060224388
Metropolitan,"Shawnee County",KS,us-ks-177,0.3850009405922
Metropolitan,"Sumner County",KS,us-ks-191,0.37801491541866
Metropolitan,"Wabaunsee County",KS,us-ks-197,0.31604749138261
Metropolitan,"Wyandotte County",KS,us-ks-209,0.39000292362461
Metropolitan,"Acadia Parish",LA,us-la-001,0.38900484899205
Metropolitan,"Ascension Parish",LA,us-la-005,0.34100023340194
Metropolitan,"Assumption Parish",LA,us-la-007,0.29700969140525
Metropolitan,"Bossier Parish",LA,us-la-015,0.38700330602876
Metropolitan,"Caddo Parish",LA,us-la-017,0.41200191604868
Metropolitan,"Calcasieu Parish",LA,us-la-019,0.39800143713862
Metropolitan,"Cameron Parish",LA,us-la-023,0.23901966214345
Metropolitan,"De Soto Parish",LA,us-la-031,0.29900609329737
Metropolitan,"East Baton Rouge Parish",LA,us-la-033,0.3490009789555
Metropolitan,"East Feliciana Parish",LA,us-la-037,0.28
Metropolitan,"Grant Parish",LA,us-la-043,0.27100194380633
Metropolitan,"Iberville Parish",LA,us-la-047,0.33501008683449
Metropolitan,"Jefferson Davis Parish",LA,us-la-053,0.3740072359531
Metropolitan,"Jefferson Parish",LA,us-la-051,0.3620003556909
Metropolitan,"Lafayette Parish",LA,us-la-055,0.31600132435234
Metropolitan,"Lafourche Parish",LA,us-la-057,0.40100140026308
Metropolitan,"Livingston Parish",LA,us-la-063,0.37300332587085
Metropolitan,"Morehouse Parish",LA,us-la-067,0.27100770003348
Metropolitan,"Orleans Parish",LA,us-la-071,0.30100094435386
Metropolitan,"Ouachita Parish",LA,us-la-073,0.38300315644455
Metropolitan,"Plaquemines Parish",LA,us-la-075,0.24000606244316
Metropolitan,"Pointe Coupee Parish",LA,us-la-077,0.243
Metropolitan,"Rapides Parish",LA,us-la-079,0.37100018544173
Metropolitan,"Richland Parish",LA,us-la-083,0.26400574594706
Metropolitan,"St. Bernard Parish",LA,us-la-087,0.34
Metropolitan,"St. Charles Parish",LA,us-la-089,0.32300785634119
Metropolitan,"St. Helena Parish",LA,us-la-091,0.25601956807064
Metropolitan,"St. James Parish",LA,us-la-093,0.30800246862785
Metropolitan,"St. John The Baptist Parish",LA,us-la-095,0.33200411452083
Metropolitan,"St. Martin Parish",LA,us-la-099,0.3700044808772
Metropolitan,"St. Tammany Parish",LA,us-la-103,0.31700068266043
Metropolitan,"Tangipahoa Parish",LA,us-la-105,0.40900256215221
Metropolitan,"Terrebonne Parish",LA,us-la-109,0.40200315102408
Metropolitan,"Union Parish",LA,us-la-111,0.23000880392403
Metropolitan,"Vermilion Parish",LA,us-la-113,0.35500351081088
Metropolitan,"West Baton Rouge Parish",LA,us-la-121,0.26300801235641
Metropolitan,"West Feliciana Parish",LA,us-la-125,0.21500633512829
Metropolitan,"Barnstable County",MA,us-ma-001,0.24300112210548
Metropolitan,"Berkshire County",MA,us-ma-003,0.27200212889491
Metropolitan,"Bristol County",MA,us-ma-005,0.31100000666627
Metropolitan,"Essex County",MA,us-ma-009,0.28200035620935
Metropolitan,"Hampden County",MA,us-ma-013,0.32300021906054
Metropolitan,"Hampshire County",MA,us-ma-015,0.23200012674572
Metropolitan,"Middlesex County",MA,us-ma-017,0.22200012950217
Metropolitan,"Norfolk County",MA,us-ma-021,0.23800006036857
Metropolitan,"Plymouth County",MA,us-ma-023,0.28000033878864
Metropolitan,"Suffolk County",MA,us-ma-025,0.21800011376842
Metropolitan,"Worcester County",MA,us-ma-027,0.31900034841531
Metropolitan,"Anne Arundel County",MD,us-md-003,0.32600058408741
Metropolitan,"Baltimore City",MD,us-md-510,0.36000013896963
Metropolitan,"Baltimore County",MD,us-md-005,0.33100025579582
Metropolitan,"Calvert County",MD,us-md-009,0.33600135422985
Metropolitan,"Carroll County",MD,us-md-013,0.31400160300826
Metropolitan,"Cecil County",MD,us-md-015,0.36900172288946
